num_links,num_words,has_offer,sender_score,all_caps,is_spam
3,187,1,0.39617721,0,1
0,31,0,0.839008069,0,0
1,111,1,0.770933739,0,1
0,177,0,0.729615931,0,0
0,89,1,0.634579951,0,0
1,189,0,0.583619479,0,0
2,161,0,0.296748672,0,0
1,24,0,0.81876152,0,0
2,183,0,0.618612053,0,0
7,79,1,0.824306662,0,0
1,97,1,0.512438266,0,0
5,196,1,1,0,0
2,132,0,0.737490365,0,0
2,71,0,0.675815383,0,0
0,156,0,0.496117042,1,0
0,163,1,0.733052137,0,0
0,54,0,0.823306256,0,0
0,93,0,0.251799657,0,0
2,132,0,0.673032946,1,0
2,35,0,0.676262824,1,0
2,180,0,0.790272473,0,0
0,70,0,0.364515145,0,0
3,80,1,0.860023528,0,1
3,98,0,0.847364228,0,0
1,78,0,0.854970555,0,0
2,146,0,0.567688416,0,0
1,122,0,0.92446011,0,0
0,23,0,0.537416964,0,0
2,149,0,0.277309709,0,0
0,90,0,0.762168488,0,0
1,121,0,0.687766285,0,0
1,81,1,0.944003624,0,0
4,117,0,0.49313565,0,0
6,44,1,0.630885351,0,0
5,90,0,0.612839912,0,0
0,44,1,0.860661189,0,0
4,142,0,0.483127373,0,0
0,85,1,0.954662065,0,0
2,45,0,0.552920723,0,0
1,121,0,0.611461559,0,0
0,125,0,0.708378816,0,0
0,150,0,0.497078577,0,0
5,193,1,0.778312258,0,1
2,176,0,0.752559489,1,0
3,158,1,0.576074901,0,0
2,168,0,0.757031567,0,0
2,62,1,0.762607577,0,0
1,23,0,0.814246217,0,0
4,88,0,0.920249576,0,0
1,41,0,0.783416891,0,0
1,129,0,0.796968521,0,0
3,122,1,0.479341546,0,1
1,25,0,0.393288388,0,0
1,169,1,0.589431355,0,0
0,35,0,0.765482582,0,0
1,183,1,0.78304031,1,1
0,197,1,0.19486965,0,1
0,77,0,0.726366991,0,0
0,106,1,0.925198318,1,1
1,142,1,1,0,0
2,198,1,0.988241688,0,0
2,97,0,0.595710022,0,0
3,66,1,0.584024836,0,0
0,153,0,0.798352665,0,0
2,172,0,0.861784217,1,0
1,150,0,0.924674224,0,0
0,32,0,0.819509045,0,0
2,134,1,0.45496918,0,0
2,72,0,0.421660148,0,0
3,86,1,0.99180902,0,1
0,50,0,0.666948419,0,0
2,146,0,0.506259527,0,0
1,86,0,0.473532081,0,0
0,100,0,0.591406835,0,0
1,152,0,1,0,0
2,156,1,0.651311959,0,0
2,48,0,0.844614384,0,0
2,182,0,0.769924603,0,0
0,123,0,0.688364016,0,0
1,182,0,0.305168907,0,0
2,69,1,0.867377018,0,0
0,49,0,0.551372126,0,0
1,34,1,0.368790571,0,1
1,48,0,0.33066207,0,0
1,172,0,0.817758765,0,0
0,94,1,0.861226016,0,0
2,76,0,0.242974924,1,0
1,131,0,0.595555488,0,0
1,70,0,0.772752802,0,0
2,87,0,0.730978948,0,0
0,143,1,0.597125215,0,0
0,77,0,0.683174994,0,0
0,159,0,0.88934889,0,0
1,88,0,0.787410235,0,0
1,125,1,0.82941986,1,0
2,184,1,0.612631358,0,0
0,172,0,0.445506438,1,0
0,87,1,0.74858466,0,0
0,171,0,0.860060771,0,0
1,55,1,0.564463012,0,0
2,149,0,0.746631464,0,0
4,54,1,0.69941529,0,1
0,144,0,0.367495353,0,0
0,119,0,0.668417509,0,0
0,27,0,0.734841565,0,0
2,47,0,0.607029439,0,0
1,145,0,0.918485035,0,0
0,123,0,0.45074375,0,0
1,63,1,1,0,0
3,29,1,0.699248601,0,1
2,24,1,0.661617851,0,0
3,120,1,0.883042067,0,1
2,139,0,0.400839359,1,0
3,194,0,1,1,0
0,178,1,0.56356316,0,0
0,48,0,0.877413794,0,0
1,150,1,0.700452334,0,0
2,173,0,0.496404931,0,0
0,114,0,0.903701499,0,0
2,21,0,0.805823593,0,0
6,98,0,1,0,0
0,111,0,0.777450479,0,0
1,75,0,0.573291834,0,0
1,161,0,0.328994046,0,0
1,95,0,0.551224568,0,0
2,34,0,0.751254681,0,0
1,104,0,0.625238929,0,0
0,143,0,0.852646262,0,0
2,137,0,0.772486587,0,0
1,64,0,0.450557838,1,0
2,66,0,0.618154538,0,0
4,39,0,0.526884664,1,1
1,143,0,0.768949999,0,0
2,165,0,0.786228899,0,0
1,98,0,0.579746988,1,0
0,80,0,0.372028717,1,0
1,140,0,1,1,0
0,24,0,0.764511906,0,0
1,77,0,0.764049251,0,0
1,100,0,0.325122061,0,0
0,96,1,0.844793456,0,0
4,79,0,0.912736488,0,0
2,160,1,0.767643646,0,0
1,119,1,0.726810735,0,0
1,59,1,0.727233189,0,0
0,199,0,0.522364336,0,0
2,21,0,0.560666651,0,0
0,158,0,0.653985117,0,0
0,30,0,0.919925161,0,0
0,29,0,0.753490913,0,0
0,47,1,0.55171907,0,0
0,138,0,0.570620287,0,0
0,158,1,0.267567588,0,1
1,26,1,0.789966482,0,0
2,176,0,0.658054378,0,0
0,199,0,0.737370351,0,0
1,162,1,1,0,0
1,26,0,0.610543406,0,0
2,74,0,0.742882717,0,0
1,150,0,0.573752435,0,0
5,39,0,0.666557023,0,0
1,143,1,0.505280762,0,0
3,22,0,0.4803195,0,0
1,176,0,0.339083423,0,0
1,39,0,0.483371483,0,0
2,29,0,0.746651301,0,0
2,109,1,0.637351943,0,0
2,113,0,0.656023833,0,0
2,184,0,0.609950945,0,0
1,103,0,0.73081322,0,0
0,70,0,0.718539403,0,0
2,136,1,0.70620849,0,0
3,189,0,0.634846013,1,1
0,116,0,0.845916169,0,0
2,49,0,0.298690872,0,0
1,64,0,0.547219161,0,0
1,119,0,0.540407969,1,0
3,171,0,0.829195328,0,0
2,178,1,0.592195509,0,0
2,42,0,0.505342581,0,0
0,72,0,0.734596159,0,0
1,61,1,0.860013887,0,0
2,183,0,0.84786444,0,0
0,123,1,0.885781141,0,1
2,132,1,0.723762112,0,0
1,181,0,0.756145157,0,0
1,104,0,0.648132779,1,0
1,173,0,0.634750352,0,0
1,90,0,0.505223639,0,0
2,172,0,0.838635618,0,0
2,22,0,0.340638941,1,0
2,136,1,0.438558058,0,0
0,62,0,1,0,0
1,153,1,0.676846771,0,0
1,73,0,0.72800952,0,0
3,71,1,0.457568123,0,1
0,32,0,0.797097474,0,0
1,131,0,0.974883216,0,0
1,75,1,0.990132871,1,1
3,123,0,0.396699569,0,1
1,194,0,0.933705219,0,0
1,85,0,0.702052736,0,0
0,87,1,0.194623196,0,1
2,32,1,0.392014736,0,0
1,49,0,0.323843678,0,0
0,95,0,0.820372684,0,0
3,180,1,0.662646353,0,1
2,185,0,0.569791594,0,0
2,62,1,0.681035223,0,0
2,131,1,1,0,0
0,117,0,0.641086575,0,0
1,22,0,0.765742257,0,0
3,62,1,0.826076232,0,1
0,92,1,0.457178755,0,0
2,151,1,0.812927951,0,0
5,111,0,0.883948264,0,0
0,51,0,0.900010839,0,0
1,20,0,0.670779233,0,0
0,160,1,0.887353331,0,0
0,55,0,0.798198712,0,0
0,45,0,0.713576052,0,0
1,169,0,0.883152111,0,0
2,107,0,1,0,0
2,158,0,0.88466654,0,0
0,44,1,0.685136036,0,0
2,98,1,0.602360637,1,0
2,192,1,0.805441213,0,1
2,183,0,0.730856658,0,0
2,121,0,0.92452108,0,0
2,53,0,0.509890882,0,0
1,181,0,0.907407453,0,0
5,51,0,0.420867381,0,0
2,121,1,0.664976527,0,0
2,172,1,0.816651972,0,0
0,140,0,0.677530031,0,0
2,76,0,0.787768433,0,0
2,126,0,0.977132946,0,0
4,176,1,0.586564047,0,1
0,40,1,0.419213895,0,0
1,92,0,0.47300977,0,0
0,104,1,0.682250286,0,0
1,40,0,0.949177232,0,0
1,194,0,0.637234644,0,0
1,179,0,1,0,0
3,169,0,0.44573887,0,0
1,61,0,0.350263753,0,0
3,30,0,0.746868282,0,0
2,77,0,0.586654253,0,0
1,117,0,0.549497843,0,0
0,60,0,0.704257687,1,0
1,105,0,0.453555477,0,0
0,172,0,0.809090967,1,0
2,163,0,0.73910116,1,0
1,122,1,0.628401061,0,0
5,127,0,0.742187021,0,0
0,89,0,1,0,0
1,181,0,0.650808406,0,0
0,65,0,0.601856828,1,0
2,67,0,0.83434643,0,0
5,56,0,0.567326526,0,0
3,41,0,0.796265073,0,0
2,99,1,0.864277977,0,0
1,154,0,0.97991325,0,0
1,194,0,0.635831965,0,0
3,96,0,0.435997987,0,0
2,132,0,0.648580715,0,0
2,36,0,0.735339385,0,0
2,22,0,0.576493268,0,0
3,159,0,0.726406278,0,0
3,95,0,1,0,0
4,38,0,0.58583649,0,0
0,178,1,0.53827725,0,0
4,134,0,0.887687811,1,0
2,21,0,0.452195306,0,0
2,115,1,0.702580819,0,0
2,147,1,0.595250657,0,0
2,37,0,0.369330911,0,0
1,74,1,0.671439897,0,0
2,23,0,0.574461578,0,0
3,169,1,0.801327546,0,1
2,139,0,0.739976076,0,0
0,97,1,0.73507987,0,0
0,97,0,0.510297758,0,0
0,112,0,0.586885373,0,0
2,53,1,0.750256384,0,0
1,195,1,0.522196945,0,0
0,146,0,0.692331121,1,0
2,126,0,0.769972429,0,0
1,171,0,0.849783568,0,0
2,64,1,0.591919431,0,0
4,142,0,0.621603966,0,0
3,112,0,0.739248361,0,1
1,157,1,0.553472972,0,0
1,193,0,0.423380492,1,0
2,183,1,0.770695024,0,0
1,117,1,0.647668405,1,1
1,70,0,0.807173443,0,0
1,179,0,0.585541183,0,0
1,179,0,0.717466786,0,0
2,162,0,0.33918794,0,0
1,156,0,0.821553751,0,0
1,77,0,0.592648129,0,0
0,183,1,0.672155281,0,0
1,169,0,0.669476032,0,0
1,32,0,0.630477307,0,0
3,188,0,0.712903256,0,0
2,127,0,0.702695382,0,0
2,173,1,0.743846827,0,0
0,139,0,0.448353015,0,0
1,147,0,0.8543051,0,0
0,63,0,0.675187209,0,0
1,105,0,0.768097648,0,0
1,49,1,0.674187565,0,0
4,96,1,0.486898722,0,1
2,184,0,1,0,0
2,77,1,0.725194869,0,0
1,102,0,0.384446252,0,0
1,182,0,0.681595058,0,0
2,141,1,0.621538254,0,0
0,196,0,0.667550233,0,0
1,154,1,0.372771647,0,1
2,54,1,0.705991416,0,0
0,186,1,0.525473013,0,0
0,25,0,0.995139717,0,0
0,97,0,0.678629082,0,0
2,84,1,0.843781497,0,0
3,129,0,0.876823744,0,0
1,104,0,0.789284821,0,0
1,174,0,0.732474011,0,0
1,158,0,0.919560277,0,0
2,28,1,0.575664485,0,0
0,157,0,0.849671056,1,0
0,62,0,0.61687725,0,0
2,139,0,0.718227534,0,0
1,69,1,0.457996922,0,0
0,132,1,0.439223277,0,0
1,193,0,0.684861693,0,0
2,82,0,0.914353011,0,0
0,196,0,0.659456738,0,0
1,178,0,1,1,0
3,155,0,0.779492858,0,0
3,187,0,0.666344874,0,0
1,198,0,0.996296677,0,0
0,152,1,0.961794216,1,0
1,178,0,0.42764603,0,0
2,154,0,0.692364364,0,0
1,192,1,0.802627489,0,0
2,66,0,0.844143338,0,0
3,161,1,0.821792845,0,1
1,44,0,0.667034875,1,0
2,104,0,0.637892672,0,0
0,194,0,0.678972146,0,0
1,112,0,0.550075185,0,0
6,193,0,0.427122428,0,0
0,192,1,0.803484695,0,0
2,178,1,0.815198406,0,0
0,71,0,1,0,0
3,146,1,0.581878019,0,1
4,23,0,0.773148,0,0
2,137,1,0.64913092,0,0
1,65,1,0.670848843,0,0
1,176,0,0.57370004,0,0
1,196,0,0.7096203,0,0
0,115,0,0.976851842,0,0
0,20,1,0.613773825,0,0
1,87,0,0.781033958,1,0
4,184,0,0.580786248,0,0
3,97,0,0.40736296,0,0
0,141,0,0.668814675,0,0
0,199,0,1,0,0
3,138,1,0.536890572,0,1
4,97,1,0.5067004,0,0
3,149,0,0.524892222,0,0
0,40,1,1,0,0
0,48,0,0.921072687,0,0
0,95,0,0.826742173,0,0
3,101,0,0.970859781,1,0
1,185,0,0.881327268,0,0
3,179,1,0.678352912,0,1
0,188,0,0.6099769,0,0
0,41,0,0.905733433,0,0
1,189,0,0.722295614,0,0
4,159,0,0.516654563,0,0
2,76,1,0.804816428,0,0
5,27,1,0.636109052,0,1
3,175,1,0.922138035,0,1
3,76,0,0.506456523,0,0
1,36,0,0.813612679,1,0
3,40,0,0.7320352,0,0
1,70,0,0.736549486,0,0
1,154,1,0.75561047,0,0
6,73,0,0.661568214,0,0
3,188,0,0.800264259,0,0
1,79,0,0.756243865,0,0
1,63,1,0.723046252,0,0
2,96,0,0.941282281,0,0
0,48,0,0.431357753,0,0
1,190,0,0.817343143,0,0
1,184,1,0.744214923,0,0
0,80,1,0.800365138,0,0
2,80,0,0.820485783,0,0
1,91,0,0.831980295,0,0
1,39,0,0.622989186,0,0
2,191,0,0.569657401,0,0
0,75,1,0.794349383,0,0
0,195,1,0.995102982,0,0
1,93,0,0.658632237,0,0
2,162,0,0.497484245,1,0
2,65,1,0.858118559,0,0
0,64,0,0.533238563,0,0
1,61,0,0.762569486,0,0
1,27,0,0.499635358,0,0
2,103,0,0.642360311,0,0
0,33,1,0.697573901,0,0
0,45,0,0.6407893,0,0
2,121,0,0.746676778,0,0
3,60,0,0.764005516,0,0
3,48,0,0.597857606,0,0
0,32,1,0.589959428,0,0
2,117,0,0.952637402,0,0
2,66,0,0.652545118,1,0
0,40,0,0.759233802,0,0
0,114,0,0.425635235,1,0
1,31,0,1,0,0
0,125,0,0.79133553,0,0
1,43,1,0.295311228,0,1
2,40,0,0.497747784,0,0
0,23,1,0.556078048,0,0
2,44,0,1,0,0
2,27,1,1,0,0
1,183,0,0.80632178,0,0
1,53,0,0.919160689,1,0
2,133,1,0.949710879,0,0
1,69,0,0.479769854,0,0
0,110,0,0.685457211,0,0
4,47,0,0.682493508,0,0
1,81,0,0.976454151,0,0
4,112,0,1,0,0
3,146,1,1,0,1
2,63,0,0.799785449,0,0
2,179,0,0.777280919,0,0
2,27,0,0.611304745,0,0
0,164,0,0.711966494,0,0
2,159,0,0.913192999,1,0
3,144,0,0.890643395,0,0
1,109,0,0.810229064,0,0
0,125,0,0.531178162,0,0
1,90,0,1,0,0
1,173,0,0.794507644,1,0
3,120,1,0.740199861,0,0
1,180,1,0.879751324,0,0
2,191,0,0.572624781,0,0
2,51,0,0.553366197,0,0
2,185,0,0.62654835,0,0
1,29,1,0.498171262,0,0
1,98,0,0.723419928,0,0
2,148,0,0.293046437,0,0
1,96,1,0.604428583,0,0
2,94,1,0.306394415,1,1
2,109,0,0.648438234,0,0
2,44,0,0.657218058,0,0
4,71,0,0.934454023,0,0
0,71,1,0.757341896,0,0
2,31,0,0.54455368,0,0
0,65,1,0.622553962,0,0
2,156,1,0.98643309,0,0
1,64,1,0.48207207,0,0
1,55,0,1,0,0
2,156,1,0.784093342,0,0
2,116,0,0.440792667,0,0
2,187,1,0.492748843,0,0
0,181,0,0.866328107,0,0
2,107,1,0.847662901,0,0
2,72,0,0.786014039,0,0
2,128,0,0.723120394,0,0
0,64,1,0.679170284,0,0
3,145,0,0.544185385,0,0
1,116,0,0.777718346,0,0
2,180,0,1,0,0
6,48,0,0.693925985,0,0
1,185,0,0.752470428,0,0
1,67,1,0.905220801,0,0
2,101,0,0.595802259,0,0
0,78,0,0.78239024,0,0
1,81,0,0.859944565,0,0
3,54,0,0.553154606,0,0
0,194,1,0.440255072,0,0
2,78,0,0.654706705,0,0
0,149,0,0.871023753,0,0
0,108,0,0.406270415,0,0
1,153,1,0.748436887,0,0
3,44,0,0.662816057,0,0
4,72,1,0.655269968,1,1
0,143,1,0.760308293,0,0
4,97,1,0.36078605,0,1
2,133,1,0.938209459,0,0
0,151,0,0.521826982,0,0
1,111,0,0.772615092,1,0
1,75,0,0.840522455,0,0
3,21,0,0.992201941,0,0
1,164,0,0.693120743,0,0
1,67,0,0.407592712,0,0
1,174,0,0.381834092,0,0
1,111,0,0.954950521,0,0
1,121,1,0.588142238,1,1
2,53,0,0.624462987,0,0
2,115,0,0.47422865,0,0
0,188,0,0.62304885,0,0
3,114,1,1,1,1
3,25,0,0.706512197,0,0
1,25,0,0.538436103,1,0
0,47,0,0.909772031,0,0
1,155,0,0.201451271,0,0
2,148,0,0.698072973,0,0
2,99,1,0.628790132,0,0
3,37,0,0.64492159,1,1
3,99,0,0.412530336,0,0
2,142,0,0.670673164,0,0
2,111,0,0.62008476,0,0
2,194,1,0.508770768,0,0
1,30,1,0.619425054,0,1
0,25,0,0.312486205,0,0
2,161,0,1,0,0
1,131,0,0.014603398,0,0
1,41,1,0.670380782,1,1
0,178,0,0.666889821,0,0
0,47,0,0.586176133,0,0
3,166,0,0.652255391,0,0
1,134,0,0.827082211,1,0
0,148,0,0.448469414,0,0
4,160,1,0.344988514,0,1
1,198,0,0.593394429,1,0
1,20,1,0.156059128,1,1
2,48,1,0.524782789,0,0
0,160,0,0.59189701,1,0
3,61,0,0.718349105,0,0
3,48,1,0.958247158,1,1
1,113,0,0.759558997,0,0
1,163,0,0.768641612,0,0
1,79,1,0.554725875,0,0
1,124,0,0.577889564,0,0
2,181,0,0.58262122,0,0
0,59,0,0.674364166,0,0
2,112,1,0.611359063,0,0
1,71,0,0.764454245,0,0
1,83,1,0.823841878,0,0
0,23,0,0.955816642,0,0
1,195,0,0.755126632,0,0
0,130,1,0.764564031,0,0
2,37,1,0.931607609,0,0
4,105,0,0.844123299,1,0
1,29,0,0.628173335,0,0
2,134,0,0.491419491,0,0
1,33,0,0.60419648,0,0
1,198,0,0.534408969,0,0
1,137,1,0.723640487,1,1
0,129,1,0.797714202,0,0
2,114,1,0.618749387,0,0
1,118,0,0.626705425,0,0
0,65,0,0.169822467,0,0
2,80,0,0.586048864,0,0
2,149,1,1,0,0
1,182,0,0.924449399,0,0
1,53,0,0.966213001,0,0
2,112,1,0.797257559,0,0
2,89,0,0.885402361,1,0
1,84,0,0.631136576,0,0
0,182,1,0.537434101,0,0
2,195,0,0.997376713,0,0
1,66,1,0.481658959,0,0
3,30,0,0.798087041,0,0
0,134,0,1,0,0
0,151,0,0.893313357,0,0
0,105,1,0.648544873,1,0
5,52,1,0.955632445,1,1
0,181,0,0.743353625,0,0
2,114,1,0.673243041,0,0
1,93,0,0.848126472,0,0
2,182,0,0.523852745,0,0
1,47,0,0.412020566,0,0
2,42,1,0.653147242,0,0
1,68,0,0.569325627,0,0
3,95,1,0.40876486,0,0
2,21,0,0.706290921,0,0
0,96,0,0.591704309,0,0
4,119,0,0.509471079,0,0
1,130,1,0.696732695,0,0
7,173,0,0.510419421,0,0
0,164,0,0.932147071,0,0
3,62,1,1,1,1
2,116,0,0.840319512,0,0
5,78,0,0.614496596,0,1
0,140,0,0.781980729,0,0
3,85,1,0.566188445,0,1
1,93,0,0.833272719,0,0
1,58,0,0.844397715,0,0
0,45,0,0.85737229,0,0
1,169,0,0.626253844,0,0
2,41,0,0.841464885,0,0
0,107,1,0.798314579,0,0
1,48,0,0.752726342,0,0
2,134,0,0.717984391,0,0
1,29,1,0.485595486,0,0
1,129,1,0.783273968,0,0
1,172,0,0.643921683,0,0
2,168,1,0.443398662,1,1
0,137,0,0.558685004,0,0
4,142,1,0.786241655,0,1
0,186,1,0.603557755,0,0
2,85,0,0.585429356,0,0
3,153,0,0.284155525,0,1
2,20,1,0.918220796,1,1
2,47,0,0.479496738,0,0
2,158,0,0.7119232,0,0
1,186,1,0.606136681,0,0
1,143,0,0.753087449,0,0
2,165,0,0.749693768,0,0
0,39,1,0.659054115,0,0
1,95,0,0.755796671,0,0
2,110,1,0.703829501,0,0
0,77,0,0.425455658,0,0
0,197,1,0.941312383,0,0
0,188,1,1,0,0
2,117,0,0.524004938,1,0
0,165,1,0.390334577,0,1
1,181,0,0.950577066,0,0
1,85,0,0.485552323,0,0
0,122,0,0.958870392,0,0
2,84,0,0.932902806,0,0
1,145,1,0.668386508,0,0
2,124,0,0.664839252,0,0
1,46,0,0.501317391,0,0
4,49,1,0.71317357,0,1
3,105,0,0.798189407,0,0
3,95,0,0.77240778,0,0
4,148,0,0.822460659,0,0
0,60,0,0.912016674,0,0
1,132,0,0.690544043,0,0
2,20,1,1,0,0
4,152,0,0.789737254,0,0
1,195,0,0.779630842,0,0
0,152,0,0.778171822,1,0
0,90,0,0.780942905,0,0
1,103,0,0.779815508,0,0
1,45,1,0.90913642,0,0
2,68,0,0.198822665,0,0
2,89,1,0.651279817,0,0
2,109,1,0.370511045,0,1
0,80,0,0.972821604,0,0
1,22,1,0.418139384,0,1
1,186,1,0.541905859,0,0
3,97,1,0.566883337,0,1
3,196,0,0.457594671,0,0
3,33,0,0.639123657,0,0
2,39,0,0.280602894,1,0
2,191,0,1,0,0
1,156,0,0.784424119,0,0
2,25,0,0.547636788,0,0
1,121,0,0.814593916,0,0
2,124,0,0.76486456,0,0
0,62,0,0.511588958,0,0
1,83,0,0.841325659,0,0
2,116,0,0.657464524,0,0
1,63,0,0.926701308,0,0
0,24,0,0.602918574,0,0
1,160,0,0.429709059,0,0
1,139,0,0.895260031,0,0
2,162,0,0.653949923,0,0
1,138,0,0.695085045,1,0
0,181,0,0.753191041,0,0
1,109,0,0.503637264,0,0
3,49,0,0.641524052,0,0
0,75,0,0.59303926,0,0
6,143,1,0.621028725,0,0
2,172,0,0.949938023,0,0
1,87,0,0.544844364,0,0
0,144,0,0.534897306,0,0
0,66,1,0.979780951,0,0
3,47,0,0.502954015,0,0
1,56,0,0.712783656,0,0
2,93,1,0.836923917,0,0
2,92,0,0.83563424,0,0
2,146,0,0.418978332,0,0
0,55,0,0.556920551,0,0
1,148,0,0.351103434,0,0
1,94,1,0.866601179,0,0
0,172,0,0.909765612,0,0
0,94,1,0.901382483,1,1
2,60,0,0.695044576,0,0
4,88,0,0.653701355,0,0
6,76,0,0.587541157,0,0
1,22,1,0.395490859,0,1
4,155,0,0.804009503,0,0
1,67,1,0.505944761,0,0
0,78,0,0.290770138,0,0
2,132,0,0.96296222,0,0
1,55,1,0.576529204,0,0
2,98,0,0.748754161,0,0
1,96,1,0.671089006,0,0
1,188,0,0.926495891,0,0
1,93,0,0.405674362,0,0
2,78,0,0.852591769,0,0
0,181,0,0.690627578,0,0
2,49,0,0.790896823,0,0
2,108,0,0.619092662,0,0
0,81,1,0.625483974,1,1
2,89,0,0.883799935,0,0
1,74,0,0.550143925,0,0
1,120,0,0.59462529,0,0
3,119,0,0.651550156,0,0
2,115,0,0.410243933,0,0
1,41,1,0.646271048,0,0
1,138,0,0.658562294,0,0
2,116,0,0.837315301,0,0
0,41,1,0.594622231,0,0
3,119,0,0.323030341,0,1
1,101,0,0.706260877,0,0
2,160,1,0.60471348,0,0
1,42,1,0.462672107,0,0
0,165,1,0.764602043,0,0
2,93,0,0.772391852,0,0
2,85,0,0.822060079,0,0
1,33,1,0.775434716,0,0
0,179,1,0.847047371,0,0
1,177,0,0.767037375,0,0
0,166,0,1,0,0
2,88,1,0.994578484,0,0
3,195,0,0.747455028,0,0
0,115,0,0.354766384,1,0
1,141,0,1,0,0
0,93,0,0.646591204,0,0
1,152,1,0.825289546,0,0
4,186,0,0.794482241,0,0
2,190,0,0.676642153,0,0
5,166,0,0.603939779,0,0
0,94,0,0.631055796,0,0
0,186,0,0.163857225,0,0
0,121,0,0.466362712,0,0
2,78,1,0.601829374,0,0
1,113,1,0.710032517,0,0
3,199,0,0.818482906,0,0
2,113,0,0.585038785,0,0
1,197,0,0.83640927,1,0
1,29,0,0.654280825,0,0
2,126,0,0.627816879,0,0
1,102,0,0.710378884,0,0
2,137,0,0.846785328,0,0
1,34,0,0.65315122,0,0
2,79,0,0.772993794,1,0
1,54,0,0.849130445,0,0
3,54,0,0.808969026,0,0
2,20,0,0.566448281,0,0
2,66,0,0.604079372,0,0
4,128,0,0.816746435,0,1
1,130,0,0.672933314,0,0
4,37,1,0.544142013,0,1
0,45,1,0.708882278,0,1
3,79,0,0.855566931,0,0
0,165,0,0.882809751,0,0
3,82,1,0.904220305,0,1
4,60,0,0.706369177,0,0
0,62,0,0.776403673,0,0
3,57,1,0.920957288,1,1
2,174,0,0.572321752,0,0
0,196,0,0.895509492,0,0
3,75,1,0.839599864,0,1
2,196,0,0.840417545,0,0
0,188,0,0.362169413,0,0
3,146,1,0.590130454,0,1
1,118,1,0.576692321,0,0
2,106,0,0.98465366,0,0
2,75,0,0.523166866,1,0
1,136,0,0.486734682,0,0
2,81,1,0.45687563,0,0
2,119,0,0.625251121,0,0
3,189,1,0.78063131,0,1
0,137,1,1,0,0
1,175,1,0.623607262,0,0
1,56,0,0.548414635,0,0
2,39,1,1,0,0
1,54,0,1,0,0
1,90,0,0.348163907,0,0
4,117,0,0.596483577,0,0
2,25,0,0.743196243,0,0
1,38,0,0.737515349,0,0
2,125,1,1,0,1
4,27,1,0.589777804,0,1
2,195,0,0.470565047,0,0
0,35,0,0.545187653,0,0
0,136,0,0.9179416,0,0
1,129,0,0.697342387,0,0
1,43,0,1,0,0
1,172,1,0.829236608,0,0
4,160,0,0.564373739,0,0
2,138,1,0.872560244,0,0
0,177,0,0.940506869,0,0
1,28,0,0.991667449,0,0
3,187,1,0.41931125,0,1
1,26,0,0.756136245,0,0
1,51,1,0.477033236,0,0
1,79,0,0.640898225,0,0
1,112,1,0.653294802,0,0
2,126,1,0.756362335,0,0
1,70,0,0.796099816,1,0
2,59,1,0.579263395,0,0
0,134,0,0.943566894,1,0
0,98,0,0.966702949,0,0
3,30,1,0.737286481,0,0
2,92,0,1,0,0
0,35,0,0.684167931,0,0
1,44,0,0.329910386,1,0
2,179,0,0.515659383,0,0
0,157,0,0.61120135,0,0
2,103,1,0.884061894,0,0
2,60,0,0.503706414,0,0
2,143,0,0.687779467,0,0
3,84,1,1,0,1
1,179,0,0.746410674,0,0
2,123,1,1,0,0
0,114,0,0.460323177,0,0
1,195,0,0.295654786,0,0
3,73,0,0.378184215,0,1
2,144,0,0.916700476,0,0
1,94,1,0.653383305,0,0
0,141,0,0.634423236,0,0
1,60,0,1,0,0
0,102,1,0.917656955,0,0
0,133,0,0.79326622,1,0
0,80,0,0.939693702,0,0
0,154,0,0.669351533,0,0
1,121,0,0.769756559,0,0
1,72,0,0.457639735,1,0
1,116,0,0.547155235,0,0
1,119,0,0.646633691,0,0
1,173,1,0.69477354,0,0
1,80,1,0.897374521,1,0
1,112,0,0.947654878,1,0
4,54,0,1,0,0
2,22,1,1,1,1
2,129,1,0.928910504,0,0
3,83,1,0.402405105,0,1
1,158,1,0.986398698,0,0
2,153,0,1,1,0
1,149,0,0.728002328,0,0
1,59,1,0.360965264,0,0
3,146,1,0.741299058,0,1
4,125,1,0.878855382,0,1
1,162,1,0.749203435,0,0
1,118,0,0.618940345,0,0
2,177,0,0.684953438,1,0
2,25,0,0.958365928,0,0
1,117,0,0.794977167,0,0
0,40,0,0.994620558,0,0
0,103,0,0.917779829,0,0
2,118,1,0.661238161,0,0
1,156,0,0.867997867,0,0
2,71,1,1,0,0
1,56,0,0.730126872,0,0
5,28,1,0.834610992,1,1
1,142,0,0.395996364,0,0
3,163,0,0.611699558,0,0
1,51,0,0.670504302,0,0
2,121,0,0.495395659,0,0
1,131,0,0.726313743,1,0
5,22,0,1,0,0
2,161,0,0.761889916,0,0
2,40,1,0.967476422,0,0
4,91,1,0.841836337,0,1
1,135,0,1,0,0
3,194,0,0.687610962,0,0
4,40,0,0.566162169,0,0
1,61,0,0.856589369,0,0
0,115,0,0.386467097,0,0
0,164,0,0.819389372,0,0
1,59,0,0.258478289,0,0
3,77,0,0.52552908,0,0
3,134,0,0.770083704,0,1
1,151,1,0.445377776,0,0
7,61,0,0.618060429,0,0
2,106,0,0.437413291,0,0
1,76,0,0.842291616,0,0
2,55,1,0.927167119,0,0
2,71,0,0.700653552,0,0
3,169,1,1,0,1
3,108,0,0.65314678,0,0
2,29,1,0.433164689,0,0
